Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Prahran,6/299 Dandenong Rd,2,u,500000.0,SP,hockingstuart,15/07/2017,4.6,3181.0,2.0,1.0,1.0,0.0,78.0,1960.0,Stonnington,-37.85924,145.00563,Southern Metropolitan,7717.0
Sunbury,7 Fullbrook Dr,3,h,480000.0,PI,Leeburn,26/08/2017,31.7,3429.0,3.0,2.0,2.0,646.0,,,,-37.56005,144.70892,Western Metropolitan,14092.0
Elwood,3/11 Scott St,2,u,550000.0,VB,Domain,17/06/2017,7.2,3184.0,2.0,1.0,1.0,605.0,,1970.0,Port Phillip,-37.87987,144.99251999999996,Southern Metropolitan,8989.0
Port Melbourne,116 Farrell St,2,h,1010000.0,S,Woodards,24/09/2016,3.8,3207.0,2.0,1.0,1.0,139.0,,1960.0,Port Phillip,-37.8342,144.9393,Southern Metropolitan,8648.0
Glenroy,15 Stanley St,3,h,980000.0,SP,Brad,4/03/2017,13.0,3046.0,3.0,2.0,3.0,1029.0,136.0,1950.0,Moreland,-37.7115,144.9147,Northern Metropolitan,8870.0
Ashwood,18 Teck St,2,h,995000.0,S,Tim,3/09/2016,12.2,3147.0,2.0,1.0,1.0,583.0,,1950.0,Monash,-37.8693,145.1082,Southern Metropolitan,2894.0
Preston,439 Plenty Rd,3,h,1000000.0,PI,hockingstuart,10/12/2016,8.8,3072.0,3.0,2.0,2.0,143.0,3.0,,Darebin,-37.7381,145.0116,Northern Metropolitan,14577.0
Frankston,12 Tantani St,3,h,506000.0,S,Aquire,15/07/2017,38.0,3199.0,3.0,1.0,4.0,578.0,123.0,1984.0,Frankston,-38.13743,145.16702,South-Eastern Metropolitan,17055.0
Hawthorn,504/2 Golding St,2,u,600000.0,SP,Fletchers,15/07/2017,5.3,3122.0,2.0,1.0,1.0,0.0,,2014.0,Boroondara,-37.82214000000001,145.03288,Southern Metropolitan,11308.0
Thomastown,167 Victoria Dr,3,h,740000.0,S,Harcourts,3/06/2017,15.3,3074.0,3.0,2.0,2.0,545.0,152.0,1983.0,Whittlesea,-37.68403,144.99246000000005,Northern Metropolitan,7955.0
Glen Iris,5 Charles St,4,h,2010000.0,S,Marshall,10/12/2016,9.2,3146.0,4.0,2.0,2.0,659.0,212.0,1930.0,Boroondara,-37.8509,145.0916,Southern Metropolitan,10412.0
Brighton,11a Elm Gr,2,h,1102000.0,S,hockingstuart,12/11/2016,11.2,3186.0,2.0,1.0,2.0,318.0,,,Bayside,-37.9011,145.0011,Southern Metropolitan,10579.0
Brighton East,2/111 Thomas St,3,t,940000.0,S,hockingstuart,16/04/2016,10.7,3187.0,3.0,2.0,3.0,0.0,,2004.0,Bayside,-37.9089,145.0246,Southern Metropolitan,6938.0
Airport West,110 Halsey Rd,3,h,805000.0,S,Barry,22/08/2016,13.5,3042.0,3.0,1.0,1.0,623.0,,,Moonee Valley,-37.7184,144.882,Western Metropolitan,3464.0
Keilor East,1/74 Parkside Av,3,t,518500.0,SP,Nelson,12/08/2017,11.7,3033.0,3.0,1.0,1.0,165.0,,,Moonee Valley,-37.74182,144.85498,Western Metropolitan,5629.0
Newport,18/4 Mason St,2,u,485000.0,S,Williams,10/12/2016,8.4,3015.0,2.0,1.0,1.0,0.0,65.0,2011.0,Hobsons Bay,-37.8421,144.8821,Western Metropolitan,5498.0
Gowanbrae,4/74 Rutherglen Cr,4,h,635000.0,SP,Stockdale,3/09/2017,12.9,3043.0,4.0,2.0,2.0,2679.0,4.0,2005.0,,-37.70207,144.89805,Western Metropolitan,1071.0
Notting Hill,1/3 Saniky St,3,u,840000.0,S,Barry,17/06/2017,16.7,3168.0,3.0,1.0,1.0,390.0,118.0,1970.0,Monash,-37.90354,145.14394,Southern Metropolitan,902.0
West Footscray,1 Dongola Rd,3,h,935000.0,S,Jas,22/04/2017,8.2,3012.0,3.0,1.0,2.0,325.0,102.0,1925.0,Maribyrnong,-37.7922,144.8818,Western Metropolitan,5058.0
Boronia,34 Russell Cr,4,h,820000.0,S,Philip,8/07/2017,25.0,3155.0,4.0,2.0,4.0,719.0,200.0,1975.0,Knox,-37.86434000000001,145.25739,Eastern Metropolitan,9704.0
Hadfield,92 West St,2,h,715888.0,S,Barry,25/02/2017,12.1,3046.0,2.0,1.0,1.0,613.0,92.0,1960.0,Moreland,-37.7099,144.938,Northern Metropolitan,2606.0
Carlton,130 Rathdowne St,4,h,1616000.0,S,Woodards,25/02/2017,1.8,3053.0,4.0,1.0,0.0,152.0,139.0,1890.0,Melbourne,-37.7966,144.9709,Northern Metropolitan,6786.0
Ashwood,1/2 Condah Ct,3,h,855000.0,S,Noel,25/02/2017,12.2,3147.0,3.0,2.0,1.0,320.0,85.0,1958.0,Monash,-37.87,145.1103,Southern Metropolitan,2894.0
St Kilda,216/5 Alma Rd,1,u,475000.0,SP,Buxton,11/02/2017,6.1,3182.0,1.0,1.0,1.0,0.0,,,Port Phillip,-37.8605,144.9834,Southern Metropolitan,13240.0
Ashburton,5 Taylor St,4,h,1860000.0,S,Jellis,27/11/2016,11.0,3147.0,4.0,2.0,3.0,696.0,274.0,2000.0,Boroondara,-37.8711,145.0746,Southern Metropolitan,3052.0
Bentleigh East,4 Tambet St,3,h,1100000.0,SP,Buxton,8/10/2016,13.9,3165.0,3.0,1.0,2.0,578.0,163.0,1955.0,Glen Eira,-37.9186,145.0709,Southern Metropolitan,10969.0
Preston,97 Murray Rd,3,h,550000.0,PI,Nelson,14/05/2016,8.8,3072.0,3.0,1.0,1.0,405.0,,,Darebin,-37.7396,145.0175,Northern Metropolitan,14577.0
Surrey Hills,2/11 Blackburn St,2,u,823000.0,S,Fletchers,17/09/2016,11.2,3127.0,2.0,1.0,2.0,165.0,,1970.0,Boroondara,-37.822,145.0989,Southern Metropolitan,5457.0
Taylors Hill,55 Bloomsbury Dr,3,h,520000.0,S,Barry,22/07/2017,18.0,3037.0,3.0,2.0,2.0,389.0,161.0,2005.0,Melton,-37.71364000000001,144.76031,Western Metropolitan,4242.0
Middle Park,78 Erskine St,4,h,2500000.0,VB,Greg,17/06/2017,3.0,3206.0,4.0,3.0,1.0,209.0,,,Port Phillip,-37.84807,144.96017,Southern Metropolitan,2019.0
Mitcham,8/12 Irvine St,3,t,800000.0,VB,Noel,17/06/2017,17.2,3132.0,3.0,2.0,2.0,343.0,130.0,2010.0,Whitehorse,-37.82158,145.21129,Eastern Metropolitan,6871.0
Bentleigh East,20 Normdale Rd,3,h,965000.0,S,hockingstuart,7/05/2016,13.9,3165.0,3.0,1.0,4.0,574.0,,,Glen Eira,-37.9309,145.0685,Southern Metropolitan,10969.0
Brighton,2/58 North Rd,3,u,1410000.0,S,Nick,17/06/2017,10.5,3186.0,3.0,2.0,2.0,257.0,,,Bayside,-37.89886,144.99462,Southern Metropolitan,10579.0
Bundoora,13 Cher Av,4,t,685000.0,S,Morrison,12/08/2017,12.1,3083.0,4.0,2.0,1.0,287.0,152.0,1990.0,Whittlesea,-37.69382,145.04831,Northern Metropolitan,10175.0
Camberwell,15 Tyne St,4,h,2850000.0,S,Jellis,23/09/2017,7.7,3124.0,4.0,2.0,8.0,905.0,,,,-37.84578,145.08436,Southern Metropolitan,8920.0
Elwood,7/59 Ormond Rd,2,u,630000.0,S,McGrath,22/07/2017,7.2,3184.0,2.0,1.0,1.0,637.0,73.0,1970.0,Port Phillip,-37.88374,144.98518,Southern Metropolitan,8989.0
Elwood,14/9 Southey St,1,u,300000.0,S,hockingstuart,3/12/2016,7.7,3184.0,1.0,1.0,0.0,0.0,33.0,1930.0,Port Phillip,-37.8749,144.9842,Southern Metropolitan,8989.0
Hawthorn East,2 Homebush Cr,3,h,2710000.0,S,Kay,9/09/2017,6.2,3123.0,3.0,1.0,3.0,615.0,,,,-37.82425,145.05552,Southern Metropolitan,6482.0
Elsternwick,37/2 Gordon St,2,u,500000.0,S,Gary,22/08/2016,8.5,3185.0,1.0,1.0,1.0,0.0,59.0,2006.0,Glen Eira,-37.8822,144.9994,Southern Metropolitan,4898.0
Watsonia,18 Temby St,4,h,706000.0,S,Ray,12/11/2016,14.9,3087.0,4.0,1.0,2.0,581.0,,,Banyule,-37.7094,145.0877,Northern Metropolitan,2329.0
Bentleigh,48 Vickery St,4,h,1650000.0,S,Hodges,26/07/2016,13.0,3204.0,3.0,2.0,2.0,570.0,,1930.0,Glen Eira,-37.9139,145.0395,Southern Metropolitan,6795.0
Bentleigh,2/15 Jasper Rd,2,u,725000.0,S,hockingstuart,13/08/2016,13.0,3204.0,2.0,1.0,1.0,227.0,100.0,1990.0,Glen Eira,-37.9326,145.0387,Southern Metropolitan,6795.0
Northcote,78 Bridge St,4,h,1650000.0,S,Nelson,30/07/2016,5.5,3070.0,4.0,1.0,1.0,382.0,168.0,1970.0,Darebin,-37.7784,144.9959,Northern Metropolitan,11364.0
Port Melbourne,108/40 Beach St,2,u,1110000.0,S,RT,29/04/2017,3.8,3207.0,2.0,2.0,1.0,0.0,,,Port Phillip,-37.8427,144.9378,Southern Metropolitan,8648.0
Hadfield,56 Middle St,3,h,725000.0,S,Stockdale,13/05/2017,12.1,3046.0,3.0,1.0,2.0,585.0,,,Moreland,-37.71,144.9464,Northern Metropolitan,2606.0
Bulleen,4 Albany Pl,4,h,1303000.0,SP,Barry,4/03/2017,11.8,3105.0,4.0,2.0,2.0,670.0,197.0,1980.0,Manningham,-37.7695,145.0869,Eastern Metropolitan,4480.0
Hampton,41 Grout St,4,h,2550000.0,VB,Buxton,16/09/2017,13.8,3188.0,4.0,2.0,2.0,620.0,,1993.0,,-37.93478,145.01156,Southern Metropolitan,5454.0
Doncaster,5/333 George St,3,u,772000.0,S,Barry,10/12/2016,13.9,3108.0,3.0,2.0,1.0,203.0,109.0,1986.0,Manningham,-37.7776,145.1267,Eastern Metropolitan,9028.0
Viewbank,42 Lyon Rd,4,h,1042500.0,S,Miles,17/09/2016,13.8,3084.0,4.0,2.0,2.0,648.0,,,Banyule,-37.7363,145.0851,Eastern Metropolitan,2698.0
Glenroy,29 Moonee Bvd,3,h,570000.0,PI,Barry,24/09/2016,13.0,3046.0,3.0,2.0,2.0,585.0,146.0,1975.0,Moreland,-37.6977,144.9071,Northern Metropolitan,8870.0
Elsternwick,24 Clarence St,3,h,1940000.0,S,Biggin,20/05/2017,8.5,3185.0,3.0,2.0,2.0,439.0,,1912.0,Glen Eira,-37.892,145.0103,Southern Metropolitan,4898.0
Watsonia,4 Ananda Ct,3,h,711000.0,S,Barry,14/05/2016,14.9,3087.0,3.0,1.0,2.0,658.0,,,Banyule,-37.7147,145.0752,Northern Metropolitan,2329.0
Seaford,12 Riviera St,4,h,795000.0,S,Veitch,27/05/2017,35.4,3198.0,4.0,2.0,2.0,631.0,158.0,1960.0,Frankston,-38.08814,145.12598,South-Eastern Metropolitan,8077.0
Epping,13 Manley St,3,h,500000.0,S,Darren,29/07/2017,19.6,3076.0,3.0,2.0,2.0,321.0,130.0,2011.0,Whittlesea,-37.63169,145.03135,Northern Metropolitan,10926.0
Strathmore,8 Upland Rd,3,h,1430000.0,S,Paul,7/05/2016,9.7,3041.0,3.0,1.0,1.0,694.0,158.0,1950.0,Moonee Valley,-37.7411,144.9262,Western Metropolitan,3284.0
Mitcham,13 Willow Av,3,h,990000.0,SA,Philip,16/09/2017,17.2,3132.0,3.0,1.0,,680.0,,,,-37.82077,145.20391,Eastern Metropolitan,6871.0
Williamstown,56 Verdon St,3,h,2910000.0,SP,Greg,4/03/2017,8.0,3016.0,3.0,3.0,2.0,515.0,286.0,1990.0,Hobsons Bay,-37.8609,144.8947,Western Metropolitan,6380.0
Niddrie,21 Ryder St,3,h,810000.0,S,Barry,8/04/2017,11.2,3042.0,3.0,2.0,1.0,297.0,139.0,1955.0,Moonee Valley,-37.738,144.8865,Western Metropolitan,2291.0
Burwood,2 Bennett St,3,h,1342000.0,S,McGrath,10/12/2016,11.7,3125.0,3.0,1.0,2.0,690.0,,,Whitehorse,-37.8509,145.11700000000005,Southern Metropolitan,5678.0
West Footscray,372 Somerville Rd,4,h,830000.0,SP,Purplebricks,27/11/2016,8.2,3012.0,4.0,2.0,1.0,665.0,,1960.0,Maribyrnong,-37.8107,144.8666,Western Metropolitan,5058.0
Greenvale,5 Barmah Gra,4,h,715000.0,S,YPA,24/06/2017,20.4,3059.0,4.0,2.0,2.0,680.0,230.0,2011.0,Hume,-37.61236,144.90753,Northern Metropolitan,4864.0
Beaumaris,13 Bodley St,4,h,2200000.0,S,Ray,27/05/2017,17.3,3193.0,4.0,3.0,2.0,704.0,318.0,2014.0,Bayside,-37.99035,145.03839,Southern Metropolitan,5366.0
Yarraville,136 Hyde St,4,h,1150000.0,S,hockingstuart,17/09/2016,7.0,3013.0,4.0,2.0,2.0,482.0,,,Maribyrnong,-37.815,144.8968,Western Metropolitan,6543.0
Kew,4/110 Walpole St,2,u,700000.0,SP,Jellis,6/05/2017,5.6,3101.0,2.0,1.0,1.0,0.0,,,Boroondara,-37.7977,145.0333,Southern Metropolitan,10331.0
Lalor,28 Duncan Rd,3,h,685000.0,S,Stockdale,9/09/2017,16.3,3075.0,3.0,1.0,1.0,548.0,,,,-37.66649,145.0125,Northern Metropolitan,8279.0
Craigieburn,24 Paddington St,3,h,515000.0,S,Ray,22/07/2017,20.6,3064.0,3.0,2.0,2.0,490.0,122.25,,Hume,-37.58025,144.92088,Northern Metropolitan,15510.0
Toorak,9/758 Orrong Rd,3,u,1400000.0,VB,Marshall,12/08/2017,4.1,3142.0,3.0,2.0,2.0,0.0,,1975.0,Stonnington,-37.83725,145.01476,Southern Metropolitan,7217.0
Carnegie,4/49 Coorigil Rd,3,u,945000.0,S,hockingstuart,20/05/2017,11.4,3163.0,3.0,1.0,2.0,1103.0,100.0,1987.0,Glen Eira,-37.8958,145.0603,Southern Metropolitan,7822.0
Maribyrnong,88 The Esplanade,3,h,3400000.0,SP,Jas,26/08/2017,4.3,3032.0,3.0,1.0,5.0,2027.0,187.0,1964.0,,-37.7657,144.89109,Western Metropolitan,4918.0
Flemington,54 Princes St,3,h,917000.0,S,Jellis,29/04/2017,4.4,3031.0,3.0,1.0,0.0,143.0,136.0,1890.0,Moonee Valley,-37.7868,144.9336,Northern Metropolitan,3593.0
Brighton,124 Cole St,4,h,1761000.0,S,Kay,6/08/2016,11.2,3186.0,4.0,2.0,3.0,615.0,135.0,1920.0,Bayside,-37.8956,145.0026,Southern Metropolitan,10579.0
Carrum,20 Parkside Bvd,2,t,495000.0,S,O'Brien,15/07/2017,31.2,3197.0,2.0,1.0,1.0,198.0,94.0,1980.0,Kingston,-38.0796,145.13272,South-Eastern Metropolitan,1989.0
Doncaster East,66 Saxonwood Dr,6,h,1856000.0,SP,Barry,1/07/2017,14.3,3109.0,6.0,3.0,3.0,1056.0,322.0,1970.0,Manningham,-37.78053,145.15567,Eastern Metropolitan,10999.0
Surrey Hills,28 Guildford Rd,3,h,2350000.0,S,Harcourts,23/09/2017,10.2,3127.0,3.0,2.0,0.0,843.0,,,,-37.82195,145.08968000000004,Southern Metropolitan,5457.0
Elwood,4 Kendall St,4,h,3175000.0,S,Marshall,12/08/2017,7.2,3184.0,4.0,2.0,3.0,558.0,174.0,1900.0,Port Phillip,-37.88014,144.99347,Southern Metropolitan,8989.0
Northcote,7 Prospect Gr,4,h,2100000.0,PI,Woodards,12/11/2016,5.5,3070.0,4.0,1.0,2.0,0.0,,,Darebin,-37.7736,145.0004,Northern Metropolitan,11364.0
Preston,99 Murray Rd,3,h,900000.0,SP,hockingstuart,12/11/2016,8.8,3072.0,3.0,1.0,1.0,527.0,,,Darebin,-37.7396,145.0174,Northern Metropolitan,14577.0
West Footscray,55 Elphinstone St,3,h,805000.0,S,Jas,27/06/2016,8.2,3012.0,3.0,1.0,3.0,372.0,96.0,1920.0,Maribyrnong,-37.796,144.8728,Western Metropolitan,5058.0
Moorabbin,56 Chapel Rd,4,h,921000.0,S,Buxton,26/07/2016,14.6,3189.0,4.0,1.0,2.0,592.0,,,Kingston,-37.9407,145.0482,Southern Metropolitan,2555.0
Airport West,3/26 Highridge Cr,3,u,670000.0,S,Nelson,8/07/2017,10.4,3042.0,3.0,1.0,2.0,169.0,153.0,2000.0,Moonee Valley,-37.72752,144.88358,Western Metropolitan,3464.0
Brighton,119 North Rd,4,h,3050000.0,SP,Buxton,25/02/2017,11.2,3186.0,4.0,4.0,2.0,578.0,319.0,1995.0,Bayside,-37.8989,145.0008,Southern Metropolitan,10579.0
Footscray,39 Warleigh Rd,3,t,735000.0,S,Jas,27/06/2016,6.4,3011.0,3.0,2.0,2.0,112.0,168.0,2010.0,Maribyrnong,-37.8001,144.8797,Western Metropolitan,7570.0
Sunshine North,32 Cumberland St,3,h,770000.0,S,Douglas,9/09/2017,10.5,3020.0,3.0,1.0,2.0,608.0,130.0,1960.0,,-37.77388,144.84368999999995,Western Metropolitan,4217.0
Highett,14 Avoca St,3,h,1155000.0,PI,Buxton,17/06/2017,16.0,3190.0,3.0,2.0,1.0,650.0,,,Bayside,-37.95378,145.03267,Southern Metropolitan,4794.0
Clifton Hill,15 Dally St,2,h,1250000.0,S,Jellis,13/05/2017,3.4,3068.0,2.0,1.0,0.0,158.0,95.0,1890.0,Yarra,-37.7925,144.9995,Northern Metropolitan,2954.0
Heidelberg West,21 Pacific Dr,3,h,710000.0,S,William,10/12/2016,9.4,3081.0,3.0,1.0,1.0,594.0,107.0,,Banyule,-37.7385,145.0409,Eastern Metropolitan,2674.0
South Melbourne,48 Glover St,2,h,1200000.0,VB,Greg,18/06/2016,2.1,3205.0,2.0,2.0,1.0,131.0,79.0,1890.0,Port Phillip,-37.839,144.94799999999995,Southern Metropolitan,5943.0
Hawthorn East,11/36 Anderson Rd,2,u,520000.0,VB,Thomas,22/07/2017,6.2,3123.0,2.0,1.0,1.0,0.0,,,Boroondara,-37.84139,145.05045,Southern Metropolitan,6482.0
Coburg,11 Vincent St,3,h,951000.0,SP,Nelson,27/11/2016,7.8,3058.0,3.0,2.0,0.0,342.0,,,Moreland,-37.743,144.95600000000005,Northern Metropolitan,11204.0
Preston,1 George St,3,h,735000.0,S,hockingstuart,8/10/2016,8.8,3072.0,3.0,1.0,2.0,369.0,94.0,1950.0,Darebin,-37.7359,144.985,Northern Metropolitan,14577.0
Box Hill,22 Combarton St,5,h,1726000.0,S,Noel,20/05/2017,13.1,3128.0,5.0,2.0,2.0,631.0,,,Whitehorse,-37.8265,145.1276,Eastern Metropolitan,4605.0
Footscray,4/2 Saltriver Pl,3,u,665000.0,S,Greg,18/06/2016,6.4,3011.0,3.0,2.0,1.0,0.0,,,Maribyrnong,-37.8016,144.9082,Western Metropolitan,7570.0
Brunswick West,17 Cohuna St,2,h,1150000.0,S,Jellis,29/07/2017,5.2,3055.0,2.0,1.0,1.0,539.0,107.0,1940.0,Moreland,-37.77279,144.94069,Northern Metropolitan,7082.0
Brighton East,60 Baird St,3,h,1860000.0,S,Marshall,6/08/2016,10.7,3187.0,3.0,2.0,2.0,686.0,,1948.0,Bayside,-37.9241,145.0125,Southern Metropolitan,6938.0
Caulfield South,393 North Rd,3,h,1200000.0,S,hockingstuart,25/02/2017,9.3,3162.0,3.0,2.0,2.0,494.0,135.0,1920.0,Glen Eira,-37.9027,145.0322,Southern Metropolitan,5051.0
Ivanhoe,39 Thoresby Gr,4,h,3020000.0,S,Miles,8/04/2017,7.9,3079.0,4.0,2.0,1.0,1250.0,,,Banyule,-37.7639,145.0506,Eastern Metropolitan,5549.0
Glenroy,25 Hilda St,3,h,570000.0,S,YPA,19/08/2017,11.2,3046.0,3.0,1.0,1.0,308.0,93.0,1950.0,,-37.69879,144.93354,Northern Metropolitan,8870.0
Toorak,5/3 Tahara Rd,3,u,840000.0,S,hockingstuart,8/04/2017,4.6,3142.0,3.0,1.0,1.0,1678.0,94.0,1940.0,Stonnington,-37.8384,145.0178,Southern Metropolitan,7217.0
Mount Waverley,3 Rowan Ct,3,h,1615000.0,S,Gary,27/05/2017,14.2,3149.0,3.0,1.0,2.0,1321.0,,,Monash,-37.88569,145.1438,Eastern Metropolitan,13366.0
Footscray,13/41 Moreland St,2,u,571000.0,S,hockingstuart,16/07/2016,6.4,3011.0,2.0,2.0,1.0,0.0,78.0,2013.0,Maribyrnong,-37.8025,144.9073,Western Metropolitan,7570.0
Albert Park,21 Finlay St,2,h,2130000.0,S,Marshall,13/05/2017,3.3,3206.0,2.0,1.0,1.0,236.0,,,Port Phillip,-37.8436,144.9558,Southern Metropolitan,3280.0
Sunshine,74 Benjamin St,3,h,794000.0,S,GL,25/02/2017,12.6,3020.0,3.0,1.0,0.0,426.0,,,Brimbank,-37.793,144.8283,Western Metropolitan,3755.0
Middle Park,26 Canterbury Rd,3,h,1420000.0,S,RT,8/04/2017,4.1,3206.0,3.0,1.0,0.0,112.0,,,Port Phillip,-37.8447,144.9604,Southern Metropolitan,2019.0
Abbotsford,98 Charles St,2,h,1636000.0,S,Nelson,8/10/2016,2.5,3067.0,2.0,1.0,2.0,256.0,107.0,1890.0,Yarra,-37.806,144.9954,Northern Metropolitan,4019.0
Moonee Ponds,12/17 Moore St,2,u,470000.0,VB,Nelson,27/11/2016,6.9,3039.0,2.0,1.0,1.0,0.0,65.0,2014.0,Moonee Valley,-37.7677,144.92,Western Metropolitan,6232.0
Brighton,6/30 Roslyn St,2,u,760000.0,PI,Marshall,29/07/2017,10.5,3186.0,2.0,1.0,1.0,138.0,,1980.0,Bayside,-37.92545,145.00277,Southern Metropolitan,10579.0
Fitzroy,411/416 Gore St,3,u,1060000.0,PI,Jellis,12/08/2017,2.1,3065.0,3.0,2.0,2.0,6367.0,,,Yarra,-37.7967,144.98363,Northern Metropolitan,5825.0
Windsor,14/27 Lewisham Rd,2,u,585000.0,S,hockingstuart,8/04/2017,5.1,3181.0,2.0,1.0,1.0,0.0,79.0,1965.0,Stonnington,-37.8559,144.999,Southern Metropolitan,4380.0
Malvern,19 Gordon Gr,3,h,2000000.0,VB,Jellis,13/05/2017,7.4,3144.0,3.0,1.0,2.0,360.0,,,Stonnington,-37.8636,145.0301,Southern Metropolitan,4675.0
Flemington,8/64 Dover St,2,u,500000.0,S,Nelson,13/05/2017,4.4,3031.0,2.0,1.0,1.0,0.0,72.9,1970.0,Moonee Valley,-37.7829,144.9247,Northern Metropolitan,3593.0
Glen Iris,6 Viva St,4,h,2690000.0,PI,Marshall,26/08/2017,7.3,3146.0,4.0,2.0,2.0,647.0,0.0,1910.0,,-37.86133,145.04166999999995,Southern Metropolitan,10412.0
Bentleigh East,32a Argyle St,3,t,920000.0,S,Buxton,16/04/2016,13.9,3165.0,3.0,2.0,1.0,343.0,,,Glen Eira,-37.9112,145.0738,Southern Metropolitan,10969.0
Preston,6/383 Gilbert Rd,2,u,436000.0,S,Nelson,18/03/2017,8.8,3072.0,2.0,1.0,1.0,0.0,65.0,1980.0,Darebin,-37.7377,144.9899,Northern Metropolitan,14577.0
Kew,48 Malin St,4,h,2600000.0,S,Marshall,13/05/2017,5.6,3101.0,4.0,2.0,0.0,320.0,186.36,1920.0,Boroondara,-37.8127,145.0451,Southern Metropolitan,10331.0
Rosanna,6 Douglas St,4,h,1185000.0,S,Barry,27/05/2017,8.9,3084.0,4.0,2.0,1.0,625.0,,,Banyule,-37.74301,145.07148999999995,Eastern Metropolitan,3540.0
Williamstown,22 Station Rd,2,h,850000.0,SP,Greg,4/03/2017,8.0,3016.0,2.0,1.0,1.0,278.0,,,Hobsons Bay,-37.857,144.8906,Western Metropolitan,6380.0
Sunshine,132 Cornwall Rd,3,h,910000.0,PI,Douglas,25/02/2017,12.6,3020.0,3.0,2.0,2.0,653.0,650.0,1992.0,Brimbank,-37.7815,144.8423,Western Metropolitan,3755.0
Footscray,17/6 Rosamond Rd,2,t,485000.0,SP,Biggin,8/04/2017,6.4,3011.0,2.0,2.0,1.0,0.0,70.0,2011.0,Maribyrnong,-37.7883,144.884,Western Metropolitan,7570.0
St Kilda,15/20 Princes St,2,u,680000.0,S,Buxton,20/05/2017,6.1,3182.0,2.0,1.0,0.0,0.0,,,Port Phillip,-37.859,144.9816,Southern Metropolitan,13240.0
Oakleigh South,4 Montrose St,4,h,876000.0,S,Buxton,4/02/2016,14.7,3167.0,4.0,2.0,1.0,535.0,,,Kingston,-37.9384,145.0878,South-Eastern Metropolitan,3692.0
Braybrook,2B Bradford Ct,3,t,579000.0,S,Sweeney,19/11/2016,10.8,3019.0,3.0,2.0,1.0,198.0,144.0,2013.0,Maribyrnong,-37.7827,144.8625,Western Metropolitan,3589.0
Prahran,93 Charles St,3,h,2180000.0,S,Marshall,28/05/2016,4.5,3181.0,2.0,2.0,2.0,238.0,153.0,1890.0,Stonnington,-37.8476,144.9892,Southern Metropolitan,7717.0
Maidstone,29 Marsh St,3,h,815000.0,S,hockingstuart,17/09/2016,9.2,3012.0,3.0,1.0,2.0,0.0,,,Maribyrnong,-37.781,144.8813,Western Metropolitan,3873.0
Newport,23 Alma Tce,3,h,1220000.0,S,Williams,8/10/2016,8.4,3015.0,3.0,2.0,0.0,311.0,,1920.0,Hobsons Bay,-37.85,144.8914,Western Metropolitan,5498.0
Bentleigh East,579 Warrigal Rd,3,h,700000.0,S,Thomson,22/05/2016,13.9,3165.0,0.0,0.0,0.0,456.0,,,Glen Eira,-37.9314,145.0808,Southern Metropolitan,10969.0
Kew,43 Rowland St,7,h,4050000.0,S,Marshall,12/08/2017,5.4,3101.0,7.0,4.0,2.0,725.0,,,Boroondara,-37.81185,145.05387,Southern Metropolitan,10331.0
Brunswick,11/97 Brickworks Dr,2,u,410000.0,S,Ray,4/06/2016,5.2,3056.0,2.0,1.0,1.0,0.0,66.0,2000.0,Moreland,-37.7695,144.9528,Northern Metropolitan,11918.0
Docklands,1508/50 Lorimer St,2,u,800000.0,VB,RT,27/06/2016,1.9,3008.0,2.0,2.0,2.0,0.0,128.0,,Melbourne,-37.8249,144.9476,Southern Metropolitan,4707.0
Balwyn North,54 Sutton St,3,h,1818000.0,S,Fletchers,15/10/2016,9.2,3104.0,3.0,1.0,1.0,722.0,90.0,1930.0,Boroondara,-37.7956,145.0829,Southern Metropolitan,7809.0
Williamstown,45 Albert St,2,h,769000.0,S,RT,18/06/2016,8.0,3016.0,2.0,1.0,1.0,265.0,,,Hobsons Bay,-37.853,144.8928,Western Metropolitan,6380.0
Seddon,64 Pilgrim St,3,h,880000.0,SP,Jas,15/10/2016,6.6,3011.0,3.0,1.0,0.0,216.0,125.0,1890.0,Maribyrnong,-37.8052,144.8941,Western Metropolitan,2417.0
Doncaster East,8 Rowallan Ct,5,h,1890000.0,S,ASL,23/09/2017,14.3,3109.0,5.0,2.0,2.0,659.0,,1975.0,,-37.78628,145.1667,Eastern Metropolitan,10999.0
Pascoe Vale,3 Hazel Gr,3,h,1465000.0,S,Nelson,4/03/2017,9.9,3044.0,3.0,1.0,2.0,956.0,,,Moreland,-37.7308,144.9397,Northern Metropolitan,7485.0
Prahran,205/201 High St,2,u,475000.0,VB,hockingstuart,29/04/2017,4.5,3181.0,2.0,1.0,1.0,0.0,,,Stonnington,-37.8519,144.9948,Southern Metropolitan,7717.0
Essendon,1/48 Spencer St,3,u,840000.0,S,Nelson,15/10/2016,8.0,3040.0,3.0,2.0,2.0,282.0,,,Moonee Valley,-37.7468,144.9051,Western Metropolitan,9264.0
Fitzroy,7/43 Argyle St,2,u,700000.0,VB,Nelson,24/06/2017,2.1,3065.0,2.0,1.0,1.0,470.0,65.0,2007.0,Yarra,-37.79723,144.97686000000004,Northern Metropolitan,5825.0
